REG_ANS,ANO,TRIMESTRE,PERIODO,DESPESA DE COMERCIALIZAÇÃO DIFERIDA,ATIVO NÃO CIRCULANTE INTANGÍVEL,DESPESAS ANTECIPADAS,CRÉDITO TRIBUTÁRIO,PARTICIPAÇÕES OPS,PARTICIPAÇÕES INSTITUIÇÕES REGULADAS,PARTICIPAÇÕES COOPERATIVAS,APLICAÇÕES GARANTIDORAS,PPSC,RECEITAS FINANCEIRAS,DESPESAS FINANCEIRAS,OUTRAS RECEITAS OPERACIONAIS,OUTRAS DESPESAS OPERACIONAIS,DESPESA,RECEITA,TRIBUTOS DIRETOS,IMPOSTO SOBRE LUCRO,PEONA_OUTROS,PESL_OUTROS,PESL_SUS,REMISSAO,PPCNG,PROVISOES_TECNICAS,DESPESA_ADM,DESPESA_COM,VARIACAO_PEONA,EVENTOS_INDENIZAVEIS_POS,EVENTOS_INDENIZAVEIS_PRE,EVENTOS_INDENIZAVEIS_LIQUIDOS,CORRESP_CEDIDA_POS,CORRESP_CEDIDA_PRE,CONTRAPRESTACAO_POS,CONTRAPRESTACAO_PRE,RECEITA_COM_ASSISTENCIA_A_SAUDE,PL,PASSIVO_NAO_CIRCULANTE,PASSIVO_CIRCULANTE,PASSIVO,CREDITO_OPER_PS,ATIVO_CIRCULANTE,ATIVO,beneficiarios_x,porte_x,beneficiarios_y,porte_y,beneficiarios,porte,CHAVE_PERIODO
317012,2015,3,201503,0.0,83893.6,6149.76,0.0,0.0,826385.39,0.0,1881770.56,-307352.84,341219.26,86989.27000000002,683726.5899999999,804567.28,8033019.18,8957288.25,-16249.940000000002,141374.08000000002,1180965.68,1686908.45,176159.39,0.0,0.0,3044033.52,1521576.81,24720.660000000003,16533.030000000028,1006189.21,4572442.92,5595165.160000002,0.0,0.0,1405467.9599999995,6638021.880000001,8043489.84,7281931.82,3993893.1,4624891.72,15900716.64,661980.34,11367453.95,15900716.64,19090.0,Pequeno Porte,19090.0,Pequeno Porte,19.090,Pequeno Porte,317012201503
317012,2015,4,201504,0.0,93295.59,5726.71,0.0,0.0,884604.89,0.0,1257671.05,21532.85,415651.75,102143.06999999998,834966.4100000001,1111194.4500000002,8143637.379999999,9533746.390000004,-168931.13,155228.30999999994,1193161.68,1395062.34,129166.39,0.0,0.0,2717390.41,1612103.3499999996,36377.84,12196.0,821169.8000000003,4448452.869999999,5281818.669999998,0.0,0.0,1509690.6000000006,7031710.459999997,8541401.059999999,7498990.83,4086172.82,4377273.82,15962437.47,1097940.71,11347039.55,15962437.47,18753.0,Pequeno Porte,18753.0,Pequeno Porte,18.753,Pequeno Porte,317012201504
317144,2015,1,201501,2702215.77,99647008.1,807335.14,0.0,0.0,0.0,0.0,68627178.57,1710767.98,6027608.46,2157525.77,41106886.26,47661737.85,302460357.25,326952666.87,-3897374.43,0.0,55392355.38,76812732.41,21615238.25,3303027.68,28232750.8,185356104.52,29616568.44,1235374.25,-351606.82,881338.49,221252557.68,221782289.35,0.0,0.0,1221297.58,284783109.35,283015097.02,153443950.85,256106340.49,290708579.03,700258870.37,18728838.42,265606648.67,700258870.37,353519.0,Grande Porte,353519.0,Grande Porte,353.519,Grande Porte,317144201501
317144,2015,2,201502,2529193.34,95540255.52,740077.97,0.0,0.0,0.0,0.0,68294067.4,1734637.71,7264039.79,2733198.19,50572506.73,50027985.02,336130245.53,347444009.82000005,-3398240.4999999995,0.0,57555832.85,85399038.47,23807034.1,2619900.95,29909948.32,199291754.69,32291153.02,1606450.06,2163477.4699999997,752025.73,246547738.17000002,249463241.37000003,0.0,0.0,1015760.2399999998,293011274.41999996,292005511.27,163157102.18,251124427.62,317380479.31,731662009.11,26500666.92,301076210.94,731662009.11,353841.0,Grande Porte,353841.0,Grande Porte,353.841,Grande Porte,317144201502
317144,2015,3,201503,1676059.13,91684827.96,621232.94,0.0,0.0,0.0,0.0,95944520.57,-1811666.6199999999,8908749.32,2292761.8600000003,55103323.39,52872869.09,367526363.4200001,368213590.8299999,-3634026.3000000007,0.0,60172618.27,88115263.26,24506608.71,2577151.32,31473707.69,206845349.25,43321868.809999995,1828900.1999999997,2616785.4200000004,601337.7500000002,263961770.61,267179893.77999997,0.0,0.0,1007760.21,308006937.06000006,307089917.39,173121022.04,250320912.26,342516246.99,765958181.29,27199445.12,339531752.67,765958181.29,358865.0,Grande Porte,358865.0,Grande Porte,358.865,Grande Porte,317144201503
317144,2015,4,201504,4947888.58,88011720.88,575515.82,0.0,0.0,0.0,0.0,98742354.09,6785021.619999999,10209168.02,9800492.219999999,48466435.43000001,54138232.31999999,358952592.97,373726707.48,-3507093.0700000003,11216867.18,50391419.38,104174321.49,24880656.25,2516443.61,31051234.19,213014074.92,44580782.3,2305377.05,-9781198.89,148307.0799999996,257760097.89999998,248127206.09000003,0.0,0.0,1003970.9600000004,317552639.82000005,317817040.7500001,185350263.48,263475374.15,318661464.15,767487101.78,19686757.51,348314609.83,767487101.78,356693.0,Grande Porte,356693.0,Grande Porte,356.693,Grande Porte,317144201504
317896,2015,1,201501,0.0,4026.68,2495.9,0.0,0.0,0.0,0.0,2345393.06,151340.58,244507.5,17226.63,235640.39,601543.82,5363787.18,6380431.79,-119562.33,52175.42,1940387.94,556057.34,315666.68,0.0,313866.62,3125978.58,820850.05,89354.06,67362.22,7367.7,3760082.7,3834812.62,0.0,0.0,545.0,6015754.35,6016299.35,5169140.9,2181759.09,4271394.08,11622294.07,1485647.84,10292299.72,11622294.07,13003.0,Pequeno Porte,13003.0,Pequeno Porte,13.003,Pequeno Porte,317896201501
317896,2015,2,201502,0.0,4001.93,1548.05,0.0,0.0,0.0,0.0,2394979.09,539081.7000000001,287399.27,22471.249999999996,260833.02999999997,1051321.69,6342551.550000001,6527320.86,-83681.92,87714.76,1993834.84,587448.21,315201.73,0.0,284074.94,3180559.72,835297.51,28048.290000000008,53446.899999999994,9731.809999999998,4342234.1,4405412.81,0.0,0.0,13110.0,6037296.290000001,6050406.290000001,5256957.36,2200618.2,4695951.63,12153527.19,1797143.63,10796616.23,12153527.19,13534.0,Pequeno Porte,13534.0,Pequeno Porte,13.534,Pequeno Porte,317896201502
317896,2015,3,201503,0.0,5771.18,749.74,0.0,0.0,0.0,0.0,2474870.63,-275473.69,450679.80999999994,23429.660000000003,140011.31,343476.94999999995,6467132.449999999,6907976.839999998,-79701.51000000001,75983.58000000002,2055920.65,664656.26,320599.07,0.0,288.67,3041464.65,775893.5,68722.93,62085.81,16238.630000000001,5177284.97,5255609.41,0.0,0.0,11505.0,6384368.969999999,6395873.969999999,5623929.11,2218802.31,4763307.43,12606038.85,2051523.9,11216750.64,12606038.85,13505.0,Pequeno Porte,13505.0,Pequeno Porte,13.505,Pequeno Porte,317896201503
317896,2015,4,201504,0.0,5746.43,1195.33,0.0,0.0,0.0,0.0,2531952.1,-51522.130000000005,190624.94000000006,26465.82,334758.32000000007,646187.19,6661531.73,6722710.760000002,-80358.94,76564.34999999998,2098696.19,822681.77,322759.54,0.0,1045432.88,4289570.38,938668.0699999998,17985.420000000013,42775.54000000001,-25455.68,5014905.370000001,5032225.23,0.0,0.0,11640.0,6253123.859999999,6264763.859999999,5265530.35,2237736.42,5100409.08,12603675.85,2545591.34,11186856.96,12603675.85,13503.0,Pequeno Porte,13503.0,Pequeno Porte,13.503,Pequeno Porte,317896201504
318035,2015,1,201501,0.0,49482.11,20277.12,0.0,0.0,549383.87,0.0,2001656.61,12541.41,226484.1,52228.78,859747.42,1107353.28,5501310.06,6709583.49,-129450.2,136317.89,1287294.01,992710.37,566107.84,0.0,2118003.18,4964115.4,890064.16,12071.68,-121808.98,67902.56,3391205.87,3439592.16,0.0,0.0,49177.55,5795761.45,5752802.17,4738219.61,4583228.78,6516902.04,15838350.43,1745485.24,11090364.04,15838350.43,15553.0,Pequeno Porte,15553.0,Pequeno Porte,15.553,Pequeno Porte,318035201501
318035,2015,2,201502,0.0,54002.98,13768.83,0.0,0.0,519383.87,0.0,2044014.5,19452.2,283130.47,44089.31,661794.9799999999,427383.72,6133173.88,6627752.4,-116849.09999999999,94603.00999999998,1521579.7,1064311.89,579481.82,0.0,1805963.96,4971337.37,1000756.0399999999,17749.13,234285.69,27694.680000000008,4233539.6899999995,4597269.649999999,0.0,0.0,15047.659999999996,5872231.64,5799676.050000001,5160695.12,4391438.25,6559958.72,16112092.09,1760374.12,11430239.27,16112092.09,15598.0,Pequeno Porte,15598.0,Pequeno Porte,15.598,Pequeno Porte,318035201502
318035,2015,3,201503,0.0,46953.8,8309.35,0.0,0.0,535315.15,0.0,2197572.57,-25931.71,334666.71,-20.30999999999767,685225.29,1095222.4700000002,6567472.799999999,6914476.669999998,-90493.97000000003,48093.28,1489817.51,1317881.46,623496.74,0.0,1892284.21,5323479.92,966967.5599999998,14969.639999999996,-31762.190000000002,110255.79,4304529.9799999995,4490333.44,0.0,0.0,25735.379999999997,6027312.98,5953216.08,5479605.71,4998066.26,6867635.15,17345307.12,1880890.55,12585794.37,17345307.12,15720.0,Pequeno Porte,15720.0,Pequeno Porte,15.720,Pequeno Porte,318035201503
318035,2015,4,201504,0.0,45728.45,8046.42,0.0,0.0,629976.14,0.0,2248833.28,140521.53,360291.9099999999,79280.62,672806.3000000003,890201.8099999996,6242413.890000001,7380727.390000001,-116561.43,105564.95000000001,1389898.46,1089474.7,647217.33,0.0,1928521.86,5055112.35,1043948.4600000004,17014.61,-99919.05,74704.07999999999,4118800.8600000013,4211968.390000001,0.0,0.0,15278.580000000002,6443974.169999998,6363067.23,6332876.54,4090420.92,8080866.56,18504164.02,1859930.76,13552262.23,18504164.02,16006.0,Pequeno Porte,16006.0,Pequeno Porte,16.006,Pequeno Porte,318035201504
318213,2015,1,201501,0.0,15516.66,12682.9,0.0,0.0,1429398.64,0.0,2908035.67,0.0,213732.05,91097.77,2997351.07,2081961.19,10478856.55,11849119.65,-145794.96,52283.34,2040406.0,2203925.96,289475.78,0.0,0.0,4533807.74,1061417.07,10270.32,20732.0,2623487.17,4589891.03,7234110.2,0.0,0.0,2741724.94,6140806.81,8882531.75,5042921.21,6739014.38,7539051.08,19320986.67,4846579.05,15804038.99,19320986.67,19920.0,Médio Porte,19920.0,Médio Porte,19.920,Médio Porte,318213201501
318213,2015,2,201502,0.0,9970.08,13012.3,0.0,0.0,1510430.87,0.0,2980691.99,15980.38,261010.52000000002,103749.43999999999,2270002.98,2498359.28,11801627.91,11316113.979999999,-72715.33000000002,67115.78,2084649.0,2598460.2,297143.79,0.0,0.0,4980252.99,1116212.68,12761.02,44243.0,3240972.3100000005,4785330.180000001,8070545.489999999,0.0,0.0,2616472.1599999997,6304726.920000001,8921199.079999998,4532291.5,6965565.36,8469671.77,19967528.63,2971657.82,16363167.11,19967528.63,19981.0,Médio Porte,19981.0,Médio Porte,19.981,Médio Porte,318213201502
318213,2015,3,201503,0.0,12361.53,15263.37,0.0,0.0,1533636.09,0.0,3065284.97,274405.61,348621.36999999994,160276.31000000003,2219807.8,2488425.91,12691119.159999996,12827705.870000001,-113761.67999999996,91591.64000000001,2152795.0,2443699.38,340370.11,0.0,0.0,4936864.49,1189906.1,10840.41,68146.0,3510327.6999999993,5263196.729999999,8841670.430000002,0.0,0.0,3897153.26,6631344.690000001,10528497.950000003,4582453.27,7272533.43,8302631.73,20157618.43,2300946.02,16507909.86,20157618.43,19534.0,Médio Porte,19534.0,Médio Porte,19.534,Médio Porte,318213201503
318213,2015,4,201504,0.0,11821.91,9623.05,0.0,0.0,1556420.83,0.0,3150555.79,161775.71000000002,412308.32000000007,168734.71999999997,2291563.4399999995,2420382.54,12386806.690000005,12602330.350000001,-102978.29000000004,96108.56,2279757.0,2584241.59,457093.32,0.0,0.0,5321091.91,1213930.5699999998,6848.889999999999,126962.0,3594059.2300000004,4855888.74,8576909.969999999,0.0,0.0,3420553.540000001,6752426.09,10172979.629999995,4657234.91,7629132.45,8528131.37,20814498.73,3031906.27,17065185.38,20814498.73,20178.0,Médio Porte,20178.0,Médio Porte,20.178,Médio Porte,318213201504
318388,2015,1,201501,0.0,198784.45,111593.27,0.0,564389.36,45252.43,0.0,3320566.58,347525.77,406401.65,143032.07,5371151.94,4842429.46,20318308.43,19566231.46,-91535.56,58638.28,1954858.06,3500755.67,972690.36,61400.89,2009455.43,8499160.41,2586843.1,178795.25,127550.52,0.0,12439658.03,12567208.55,0.0,0.0,38487.81,16174357.41,13864048.36,5644692.53,7318196.59,15368469.44,28331358.56,2269591.09,13996098.8,28331358.56,33467.0,Médio Porte,33467.0,Médio Porte,33.467,Médio Porte,318388201501
318388,2015,2,201502,0.0,181714.31,67576.1,0.0,723899.65,33053.58,0.0,3391150.19,-57683.17999999999,254623.12,176461.14999999997,5801018.5200000005,4451523.61,20277326.97,20373316.589999996,-94118.75,116297.04000000001,2008080.62,3596479.21,998690.02,58593.35,2032651.73,8694494.93,2646501.3400000003,146174.84000000003,53222.55999999998,0.0,12803443.47,12856666.029999997,0.0,0.0,48892.91,16677977.25,14267184.82,5619506.15,7067667.75,16538144.33,29225318.23,2434462.29,14725063.78,29225318.23,33285.0,Médio Porte,33285.0,Médio Porte,33.285,Médio Porte,318388201502
318388,2015,3,201503,0.0,162144.46,51387.63,0.0,744977.41,33293.58,0.0,3504760.27,32331.839999999967,289840.67999999993,252626.41000000003,4657343.889999999,4608813.029999999,21302643.0,19596419.760000005,-93448.69,87735.46000000002,2083199.64,3246053.78,1046847.66,93379.45,2055452.08,8524932.61,2780566.9699999997,175373.94999999995,75119.02000000002,0.0,13410143.619999997,13485262.64,0.0,0.0,32176.910000000003,17356145.849999998,14737370.869999997,3898067.69,9153471.44,17327052.39,30378591.52,2021409.58,15594325.86,30378591.52,33593.0,Médio Porte,33593.0,Médio Porte,33.593,Médio Porte,318388201503
318388,2015,4,201504,0.0,142578.89,49505.0,0.0,703550.15,33533.58,0.0,3579595.5,816937.22,667942.9000000001,345443.64,4682710.58,5636940.410000002,21723832.85,21564413.879999995,-111259.59000000003,86315.64999999997,2112756.47,3411718.26,1028364.77,84103.23,1074384.38,7711327.11,2966146.5,160202.77000000008,29556.829999999987,0.0,12585542.700000003,12615099.530000001,0.0,0.0,10504.119999999995,18967471.18,16305814.900000006,3696239.73,8104677.55,16925966.55,28726883.83,2097305.06,13343010.39,28726883.83,33071.0,Médio Porte,33071.0,Médio Porte,33.071,Médio Porte,318388201504
318566,2015,1,201501,0.0,64358.71,7285.1,0.0,37849.36,283623.28,0.0,3449082.02,0.0,429165.95,324483.68,2282519.3,2186050.62,11872947.54,13714245.3,-207824.21,0.0,3089265.69,585201.26,167174.63,36437.08,2091829.52,5969908.18,2607204.23,142757.95,195755.49,16791.55,6396640.58,6609187.62,0.0,0.0,448936.59,10497355.13,10947336.94,13228865.46,6498108.06,11415033.05,31142006.57,2288316.86,18038896.52,31142006.57,15626.0,Pequeno Porte,15626.0,Pequeno Porte,15.626,Pequeno Porte,318566201501
318566,2015,2,201502,0.0,58534.56,9859.99,0.0,37849.36,285153.28,0.0,3535497.49,427600.46,517722.43,379695.82,2736289.0300000003,3354172.2299999995,13903007.21,14713395.82,-182901.50999999998,0.0,3364046.95,1194203.3,156075.85,29845.52,2231847.38,6976019.0,2427999.78,169324.49,274781.26,107.88000000000102,7296078.220000001,7570967.36,0.0,0.0,0.0,11629659.449999997,11636251.01,13113989.92,6168975.71,13522502.83,32805468.46,2713227.22,19449933.91,32805468.46,15810.0,Pequeno Porte,15810.0,Pequeno Porte,15.810,Pequeno Porte,318566201502
318566,2015,3,201503,0.0,51080.64,6273.17,0.0,37849.36,293003.35,0.0,3716233.42,462175.32,574800.4800000001,352779.02,3053611.8899999997,3566261.8100000005,15050472.130000003,15484084.3,-153659.82000000007,0.0,3628584.6,642126.6,235314.89,23284.19,2201373.17,6730683.45,2256502.4800000004,183466.34000000003,264537.65,89723.26000000001,8337007.669999998,8691268.579999998,0.0,0.0,0.0,11988683.420000002,11995244.750000004,13545602.09,5818015.17,12428679.67,31792296.93,2714677.75,18541044.57,31792296.93,15335.0,Pequeno Porte,15335.0,Pequeno Porte,15.335,Pequeno Porte,318566201503
318566,2015,4,201504,0.0,43626.76,4758.46,0.0,37849.36,301525.32,0.0,4023654.8,603355.1299999999,555388.5499999998,854883.54,3046451.6000000006,3687928.0700000003,15798701.71,15738170.530000001,-159519.80999999994,0.0,3942008.22,689543.47,176011.31,16828.07,2161092.07,6985483.14,2199573.9700000007,185970.05999999994,313423.62,65000.04999999999,8491862.400000002,8870286.07,0.0,0.0,0.0,12195140.469999999,12201596.589999996,11883034.7,6896651.5,12974130.79,31753816.99,2630759.08,18582623.48,31753816.99,14843.0,Pequeno Porte,14843.0,Pequeno Porte,14.843,Pequeno Porte,318566201504
319121,2015,1,201501,0.0,1628762.89,465902.42,0.0,0.0,1466036.81,0.0,18424197.39,104492.36,1591862.25,705611.24,11040335.53,14159799.05,56989294.35,60330167.48,-354562.84,397970.98,16738629.06,14071955.11,6195437.69,0.0,2414691.0,39420712.86,4930610.9,226431.0,939583.78,1026060.67,35001197.71,36966842.16,0.0,0.0,9627.79,48361668.83,48371296.62,26648453.26,20281178.33,49270382.58,96200014.17,12406976.37,71594064.74,99142916.32,149665.0,Grande Porte,149665.0,Grande Porte,149.665,Grande Porte,319121201501
319121,2015,2,201502,0.0,1473036.66,354038.42,0.0,0.0,1466036.81,0.0,19619312.63,273311.87,1728556.9700000002,718779.5700000001,10588644.709999999,12335825.329999998,61377603.76,62911646.64000001,-557494.1299999999,404549.41000000003,17819223.86,14162317.38,6358252.3,0.0,2272636.81,40612430.35,5592764.99,291169.14,1080594.8,1049404.13,40309065.800000004,42439064.730000004,0.0,0.0,8293.029999999999,51146211.59,51154504.62,26699294.22,20575993.74,50655305.47,97930593.43,13117178.59,72739801.86,102002989.05,157374.0,Grande Porte,157374.0,Grande Porte,157.374,Grande Porte,319121201502
319121,2015,3,201503,0.0,1319280.23,192046.04,0.0,0.0,1466036.81,0.0,21175521.82,-56537.169999999984,1920313.3299999996,497036.31999999983,13610850.77,14151937.27,70523890.32000001,71220803.59,-959156.9199999999,485560.42000000004,19178177.7,16789863.31,6628304.76,101755.14,2525289.16,45223390.07,5552942.25,291532.19999999995,1358953.8399999999,1170021.1500000001,47501467.28999999,50030442.28,0.0,0.0,7929.580000000002,56427388.249999985,56333562.69000001,26730330.76,21046915.18,56359513.94,104136759.88,14258862.53,75929334.56,108420508.35,163572.0,Grande Porte,163572.0,Grande Porte,163.572,Grande Porte,319121201503
319121,2015,4,201504,0.0,1189377.5,28694.83,0.0,0.0,1617743.95,0.0,24183849.04,188332.55,2035871.7400000002,1257311.9,12661249.46,15160075.700000003,70913848.32,73500529.78,-725500.7300000002,779911.95,20453335.33,16608231.6,6713917.39,92651.63,2485787.78,46353923.73,6087262.629999999,148399.01,1275157.63,982192.9799999995,46003448.47000001,48260799.08,0.0,0.0,7895.0999999999985,59363277.34,59380275.94999999,30904161.35,21522024.81,55041727.87,107467914.03,15198924.7,79816178.29,113558432.01,167292.0,Grande Porte,167292.0,Grande Porte,167.292,Grande Porte,319121201504
319384,2015,1,201501,0.0,227154.63,154385.57,0.0,523520.17,0.0,0.0,5662969.87,201886.74,418017.37,34261.95,3054821.28,1722512.35,15913336.37,18570350.55,-117053.09,582511.41,4784971.89,4217955.07,1005697.88,426015.37,5119616.71,15554256.92,2008294.18,36346.3,117588.64,0.0,12007199.48,12124788.12,0.0,0.0,0.0,14963750.11,14983221.39,31962474.21,10795805.48,18810460.26,61568739.95,6080148.14,36491646.99,61568739.95,25583.0,Médio Porte,25583.0,Médio Porte,25.583,Médio Porte,319384201501
319384,2015,2,201502,0.0,227154.63,148918.76,0.0,562069.28,0.0,0.0,5790676.32,180391.85000000003,553633.52,15081.770000000004,3219018.48,1627968.85,18141948.470000006,19391746.900000002,-67453.6,315824.44999999995,5041420.13,4429099.14,1268597.99,381469.82,5277016.04,16397603.12,2320975.96,51978.62999999999,256448.24,0.0,13856628.489999998,14113076.730000002,0.0,0.0,0.0,15708836.23,15753381.780000001,32634517.14,10857633.36,19396856.96,62889007.46,6425385.79,37543833.36,62889007.46,25943.0,Médio Porte,25943.0,Médio Porte,25.943,Médio Porte,319384201502
319384,2015,3,201503,0.0,227154.63,111318.95,0.0,562069.28,0.0,0.0,5983842.43,-80544.72000000003,773840.09,20149.520000000004,3397965.2699999996,1420596.08,19112821.389999993,20375946.709999993,-59083.369999999995,441370.43000000005,5297237.28,4055577.72,1268597.99,361750.97,5476643.32,16459807.28,2675311.3600000003,39803.92000000001,255817.15000000002,0.0,14701143.36,14956960.509999998,0.0,0.0,0.0,16395110.739999998,16414829.589999996,33488130.42,12248932.6,19789361.12,65526424.14,6491255.8,40413101.64,65526424.14,26355.0,Médio Porte,26355.0,Médio Porte,26.355,Médio Porte,319384201503
319384,2015,4,201504,0.0,176852.06,212912.58,0.0,562069.28,0.0,0.0,6129469.39,212686.94,679603.2200000002,509054.99,3506893.1400000006,1886997.71,21201647.85,20967281.08,-73384.10999999999,302945.08999999985,5545220.67,3515438.44,1268597.99,336707.0,5622221.4,16288185.5,3640911.3499999996,29465.089999999997,247983.39,0.0,14887235.32,15135218.71,0.0,0.0,0.0,16917721.68,16942765.65,29569749.55,12164471.04,19218622.31,60952842.9,6661711.68,40750241.3,60952842.9,26565.0,Médio Porte,26565.0,Médio Porte,26.565,Médio Porte,319384201504
319708,2015,1,201501,0.0,425877.97,196494.76,0.0,576617.58,919472.46,0.0,8214841.7,208910.74,805081.26,358757.75,5708858.86,3138731.84,34812014.46,38906584.41,-560482.25,757705.32,7503506.75,7200115.77,1641009.0,0.0,1388428.57,17733060.09,4536957.78,1014248.74,712032.06,0.0,25050579.69,25762611.75,0.0,0.0,0.0,33411970.71,33411970.71,29672903.97,16487541.64,36344609.77,82505055.38,3109720.42,57910123.25,82505055.38,45988.0,Médio Porte,45988.0,Médio Porte,45.988,Médio Porte,319708201501
319708,2015,2,201502,0.0,560684.65,211710.81,0.0,602134.05,1155590.99,0.0,8388993.8,-138093.38999999998,768095.74,285633.56000000006,7500488.429999999,3639078.88,38518651.220000006,41601001.02000001,-395311.86,613385.33,7734727.56,7337146.89,1732240.48,0.0,1410669.15,18214784.08,5401108.2700000005,1083960.5000000002,231220.80999999994,0.0,27877336.91,28108557.72,0.0,0.0,0.0,33970253.300000004,33970253.300000004,29889365.94,14810312.62,39100439.53,83800118.09,3559083.66,57984886.02,83800118.09,46155.0,Médio Porte,46155.0,Médio Porte,46.155,Médio Porte,319708201502
319708,2015,3,201503,0.0,467189.26,187565.58,0.0,602134.05,1155590.99,0.0,8667943.44,39734.649999999994,1068889.2599999998,346043.17999999993,7397997.170000002,3870307.3600000003,39646910.44999999,43255693.64999999,-389211.32999999996,746791.9300000002,7079298.7,6848605.3,1608455.27,0.0,1218348.93,16754708.2,5506869.67,1121190.5699999998,-655428.86,0.0,29455311.529999994,28799882.67,0.0,0.0,0.0,35781900.95999999,35781900.95999999,28174083.76,14153173.49,40219607.71,82546864.96,2995292.44,62368435.51,82546864.96,46089.0,Médio Porte,46089.0,Médio Porte,46.089,Médio Porte,319708201503
319708,2015,4,201504,0.0,382692.83,156229.42,0.0,602134.05,1157691.67,0.0,8868109.02,273990.38,1083350.9800000004,2187469.17,7098581.259999998,8499596.299999999,50312112.879999995,44017963.72000001,-522220.67000000016,-529473.54,7328086.5,7274597.8,1766042.68,0.0,1181068.41,17549795.39,5348158.959999999,1096467.1999999997,248787.80000000005,0.0,32930359.450000003,33179147.25,0.0,0.0,0.0,36894942.56999999,36894942.56999999,23948940.71,17650178.97,42293624.05,83892743.73,3438210.56,64614399.02,83892743.73,46224.0,Médio Porte,46224.0,Médio Porte,46.224,Médio Porte,319708201504
