REG_ANS,periodo,1,2,3,4
327352,4T2017,25958499.89,0.00,18577710.68,491990.54
327352,1T2018,26726965.27,0.00,19141133.81,596957.36
327352,2T2018,27445962.79,0.00,19588838.65,522082.97
327352,3T2018,27979025.69,0.00,19313063.71,356777.49
327352,4T2018,32898231.56,0.00,15457495.79,5299965.54
327352,1T2019,32456275.77,1773239.58,16300725.69,5100715.87
327352,2T2019,32078050.90,4215554.61,14021067.90,8076229.63
327352,3T2019,31536424.80,6913640.22,14795115.57,8076229.63
327468,4T2013,8856383.71,1484256.70,8462344.67,2224599.92
327468,1T2014,9160946.33,1585749.79,8889362.29,2070554.60
327468,2T2014,9829980.25,1720657.70,8866665.93,2204810.10
327468,3T2014,11564542.72,1649987.13,9592280.10,2339632.76
327468,4T2014,12277803.55,1693100.41,9950467.60,2493066.43
327468,1T2015,12829057.78,1598573.96,9917368.69,2200484.67
327468,2T2015,13487509.78,1582240.13,10443037.29,1934390.38
327468,3T2015,12893014.13,1683758.04,10376373.46,1379885.58
327468,4T2015,13011297.63,1721713.14,10462290.99,985428.32
327468,1T2016,13327720.52,1806524.98,10703212.12,1086036.37
327468,2T2016,13876596.19,1974737.93,10817329.25,1261434.57
327468,3T2016,14221269.16,2239663.28,10873926.29,1532537.16
327468,4T2016,14827258.28,2418334.29,10589275.82,1652739.24
327468,1T2017,15179209.18,2666211.75,10272170.00,1843410.16
327468,2T2017,15215330.32,2674600.63,10182525.70,1838657.38
327468,3T2017,15106353.58,2385561.19,10292427.03,1683526.69
327468,4T2017,15423032.29,2372112.35,10442642.76,1856967.83
327468,1T2018,15554830.90,2408581.66,11149472.54,1922263.87
327468,2T2018,16723047.37,3147724.72,12793341.64,2439030.70
327468,3T2018,18297343.14,3755203.97,14118946.52,2865892.34
327468,4T2018,14825363.26,4614119.43,8877742.34,5326753.33
327468,1T2019,16154587.44,4692654.87,7401662.03,7481553.54
327468,2T2019,15538569.07,6028604.88,5450703.56,8980168.45
327468,3T2019,15413782.83,7310524.61,3427162.91,10479894.72
327638,4T2013,5398015.13,725252.21,4033916.56,637591.67
327638,1T2014,5632030.15,776058.14,3991455.23,612005.32
327638,2T2014,5864037.53,805087.19,3754930.54,608894.03
327638,3T2014,6105690.73,801911.85,3814443.47,617320.11
327638,4T2014,6288906.67,838263.82,3638187.23,644857.82
327638,1T2015,6509093.15,804802.84,4124771.58,668183.72
327638,2T2015,6725453.66,839300.70,4411408.61,712538.52
327638,3T2015,6981112.92,878140.37,4466509.25,719193.08
327638,4T2015,7249096.53,897090.71,5025055.97,772369.27
327638,1T2016,7401258.76,972154.12,5400672.59,757980.85
327638,2T2016,7631614.55,982896.10,6284045.30,750901.98
327638,3T2016,7887437.96,972122.48,7508600.21,762237.08
327638,4T2016,8446374.04,922620.25,7723481.07,710149.02
327638,1T2017,8841331.48,908401.15,7714463.61,725060.49
327638,2T2017,9211150.43,889899.47,7402116.79,735285.58
327638,3T2017,9580377.20,927409.86,6775323.33,742948.47
327638,4T2017,9712837.08,934469.87,6598407.23,730853.83
327638,1T2018,10063802.78,924383.25,6356961.06,732855.11
327638,2T2018,10418477.64,944394.40,6390410.63,726284.64
327638,3T2018,10745655.10,897131.63,6703016.71,717373.12
327638,4T2018,7044760.14,903561.10,2227341.60,1847821.37
327638,1T2019,5843193.30,1048868.88,1354607.34,1985043.80
327638,2T2019,4966796.23,1133888.53,223267.11,2085735.80
327638,3T2019,3669397.71,1307683.53,-915239.58,2235272.17
327689,4T2013,323071588.47,15391806.01,234042151.13,9158012.87
327689,1T2014,330539011.54,16836487.75,239560639.26,9386059.91
327689,2T2014,341126217.10,14742417.59,242927125.68,10566671.81
327689,3T2014,351715549.09,14488812.26,246251020.04,12076491.92
327689,4T2014,361329422.37,13400541.92,255853980.16,12560190.73
327689,1T2015,371374235.87,13408947.37,263305447.82,14409908.76
327689,2T2015,380944596.11,13648448.65,280530656.13,13589888.24
327689,3T2015,393500940.80,15462718.95,297436715.78,13805200.96
327689,4T2015,404808445.35,14692680.95,316491344.88,13111766.98
327689,1T2016,417501582.26,14301533.38,337702628.09,11861690.61
327689,2T2016,429100443.22,14440235.35,342183324.98,25315763.87
327689,3T2016,441710249.30,14068876.57,358322458.37,23820359.29
327689,4T2016,457044695.03,13615214.32,358991751.04,24981432.55
327689,1T2017,468901566.42,13061656.05,367554819.62,23687528.50
327689,2T2017,484030911.80,15870729.91,381222493.53,16989544.64
327689,3T2017,497320878.52,15126210.71,386239410.75,17749171.50
327689,4T2017,513649348.29,16890297.71,407888521.57,16393173.23
327689,1T2018,529401313.81,19169630.60,414312434.81,17984382.27
327689,2T2018,545300236.24,18903210.44,434009607.76,14992740.98
327689,3T2018,560305590.25,21340208.94,451336624.34,13104590.35
327689,4T2018,532168977.64,107967015.22,426297179.85,81182913.83
327689,1T2019,536129863.04,115374483.48,432891447.47,88914606.34
327689,2T2019,536455242.50,122480326.78,434371280.71,93382113.09
327689,3T2019,533580656.07,129541555.62,429356101.81,102985163.23
328073,4T2013,29413193.41,646590.02,22217953.32,509396.93
328073,1T2014,29420205.16,610250.41,21982176.16,478528.25
328073,2T2014,29084820.35,596152.66,22203201.39,467005.44
328073,3T2014,29371863.67,602750.02,22271304.87,474706.58
328073,4T2014,29490192.96,637143.82,22524241.71,441511.20
328073,1T2015,29918556.09,659473.63,23004952.08,476144.05
328073,2T2015,31040978.44,676699.92,23158990.47,547632.32
328073,3T2015,31951376.62,622940.54,24361734.51,503343.21
328073,4T2015,32426171.55,452030.72,25208248.02,379415.87
328073,1T2016,33215441.54,277871.25,25771579.61,1644844.80
328073,2T2016,33857228.83,107402.74,27347626.03,1479248.15
328073,3T2016,34330759.39,0.00,29264668.23,1399512.66
328073,4T2016,34787650.03,0.00,29740755.86,1398694.30
328073,1T2017,35119634.62,0.00,30658087.67,144.00
328073,2T2017,35434846.87,0.00,30184396.47,0.00
328073,3T2017,35686414.05,0.00,28950238.12,0.00
328073,4T2017,36033786.05,0.00,28679322.17,0.00
328073,1T2018,36362088.13,0.00,28457237.60,0.00
328073,2T2018,36822605.29,0.00,28166452.06,0.00
328073,3T2018,37531601.51,191092.16,27253807.99,0.00
328073,4T2018,38331292.35,130411.55,27330827.27,0.00
328073,1T2019,38939433.87,450904.23,27952564.90,0.00
328073,2T2019,38628361.17,2009806.00,29154360.99,707093.89
328073,3T2019,37974614.91,3954726.00,30096947.32,2742839.19
328294,4T2013,60648999.82,56567788.11,38995833.36,53603085.58
328294,1T2014,64012006.93,58083363.13,40944353.74,54150230.18
328294,2T2014,67652412.59,57821651.26,43366668.16,53940137.34
328294,3T2014,70072077.10,59741469.33,45612112.39,56224661.08
328294,4T2014,70928287.79,63622740.79,47128797.35,58542855.63
328294,1T2015,72448725.74,66098189.64,49020297.44,61338773.40
328294,2T2015,73395725.06,71351772.58,49211919.29,65913745.80
328294,3T2015,74432690.84,76306925.78,49449392.23,70226748.45
328294,4T2015,75963494.14,79699342.70,52576108.17,73741589.27
328294,1T2016,77569639.36,82966966.34,57256083.46,76107243.33
328294,2T2016,79682538.82,85075739.16,62627300.94,79895117.29
328294,3T2016,81370152.16,87091029.46,67736684.80,81739184.55
328294,4T2016,83151018.72,85044527.44,69611669.35,82321236.16
328294,1T2017,84940130.51,84350383.17,70582271.43,85533531.68
328294,2T2017,86918247.88,83900296.10,70360777.32,86674153.76
328294,3T2017,90014939.44,80923839.60,71733799.90,82962230.48
328294,4T2017,93472452.19,80212298.65,72694403.87,71571304.13
328294,1T2018,80781255.75,72290184.49,60396535.78,59458294.84
328294,2T2018,66210620.91,64103608.54,48309928.28,48621405.29
328294,3T2018,52630660.04,54362061.34,34226317.32,40716040.32
328294,4T2018,29482255.43,23468526.16,11724628.29,18703909.51
328294,1T2019,29900951.14,14393836.99,10838333.79,11403490.35
328294,2T2019,29447928.55,5077501.47,9520839.07,1909865.70
328294,3T2019,25682418.32,-2247558.25,7008808.46,-7375402.00
328308,4T2013,13382321.83,1164497.71,10255817.39,1166330.50
328308,1T2014,13550369.90,1131221.19,10169009.42,1224790.97
328308,2T2014,13932664.34,1253495.33,10474346.35,1271166.04
328308,3T2014,14311674.02,1339373.76,10960272.96,1336141.05
328308,4T2014,14722717.59,1439069.47,10883462.00,1392109.98
328308,1T2015,15218554.51,1557381.87,11135046.63,1507870.63
328308,2T2015,15717345.40,1713469.98,11740117.13,1586954.85
328308,3T2015,16016971.59,1758589.52,11187991.38,1550307.17
328308,4T2015,16383159.45,1648850.85,11152328.77,1415357.78
328308,1T2016,16617277.06,1530782.29,11078386.19,1198966.84
328308,2T2016,16869032.42,1198193.04,10479034.22,1016848.47
328308,3T2016,17306314.41,1025493.78,10907845.50,941326.44
328308,4T2016,17606283.32,955350.41,11062665.27,942606.84
328308,1T2017,18049172.79,1044483.18,11563130.17,1004985.63
328308,2T2017,18614876.50,1166485.56,12292518.38,1150065.52
328308,3T2017,19225037.80,1412686.24,12816460.26,1271393.78
328308,4T2017,19946377.59,1628751.43,12121717.74,1410599.42
328308,1T2018,20647545.18,1649433.79,12028812.34,1445610.97
328308,2T2018,21265288.89,1543272.64,11950601.44,1381564.23
328308,3T2018,21946415.89,1374961.00,11796180.26,1266522.24
328308,4T2018,22576968.50,1327506.81,13389857.53,1180797.47
328308,1T2019,22871208.50,1270011.77,13841069.75,1196231.61
328308,2T2019,22439126.01,1636852.71,13913123.64,1352986.44
328308,3T2019,22091336.32,1847648.08,14199772.40,1579337.85
328375,4T2013,15820336.04,0.00,10238047.41,0.00
328375,1T2014,16147769.22,0.00,10190199.48,0.00
328375,2T2014,16422333.06,0.00,9879706.73,0.00
328375,3T2014,16874621.68,0.00,10645134.52,0.00
328375,4T2014,17260618.86,0.00,11483778.53,0.00
328375,1T2015,17787651.93,0.00,12048382.79,0.00
328375,2T2015,18202825.45,0.00,12407171.36,0.00
328375,3T2015,18712573.53,0.00,12328755.63,0.00
328375,4T2015,19123034.99,0.00,12904097.85,0.00
328375,1T2016,19552027.60,0.00,12878258.84,0.00
328375,2T2016,20030462.78,0.00,13753649.88,0.00
328375,3T2016,20534913.98,0.00,14673389.62,0.00
328375,4T2016,21245493.33,0.00,14731074.43,0.00
328375,1T2017,21908135.10,0.00,15350309.69,0.00
328375,2T2017,22503824.89,0.00,15644832.68,30045.67
328375,3T2017,23108225.66,0.00,16088233.44,30045.67
328375,4T2017,23531585.76,0.00,16739127.60,30045.67
328375,1T2018,24094229.27,0.00,17684801.76,30045.67
328375,2T2018,24717122.26,0.00,18020407.26,0.00
328375,3T2018,25227779.05,0.00,17661308.62,0.00
328375,4T2018,21221167.75,-2916910.52,13968535.47,-4652888.06
328375,1T2019,20843777.73,-2916910.52,12960883.36,-4034668.39
328375,2T2019,20179407.16,-2916910.52,12698047.21,-3015083.18
328375,3T2019,19600538.54,-2916910.52,12949555.21,-1984105.59
328596,4T2013,12973220.29,0.00,9556087.57,0.00
328596,1T2014,13920032.45,0.00,9707280.65,0.00
328596,2T2014,15349447.60,0.00,10504647.81,0.00
328596,3T2014,17067658.21,0.00,12056251.66,0.00
328596,4T2014,18898110.84,0.00,13836090.11,0.00
328596,1T2015,19943530.51,0.00,15135522.14,0.00
328596,2T2015,22089997.41,0.00,17260140.95,0.00
328596,3T2015,24395955.25,0.00,19726579.35,0.00
328596,4T2015,26366141.71,0.00,21995419.12,0.00
328596,1T2016,28647111.35,0.00,24010282.01,0.00
328596,2T2016,28648093.15,0.00,26024667.11,0.00
328596,3T2016,27151520.15,0.00,24998869.81,0.00
328596,4T2016,25606977.29,0.00,21191748.93,0.00
328596,1T2017,23573110.75,0.00,18866114.56,0.00
328596,2T2017,22097042.71,0.00,13976265.60,0.00
328596,3T2017,21861871.15,0.00,12305244.28,0.00
328596,4T2017,21682675.79,0.00,14752696.04,0.00
328596,1T2018,22135678.92,0.00,14356544.75,0.00
328596,2T2018,22958644.11,0.00,16032020.74,0.00
